iter	Logloss
246	0.6216284934
247	0.6215227963
248	0.6214527602
249	0.6211708155
250	0.6210612608
251	0.6210189991
252	0.6208315217
253	0.6207139947
254	0.620568179
255	0.6204884561
256	0.6203900455
257	0.6203398972
258	0.6201333892
259	0.620027735
260	0.6199598848
261	0.6198114117
262	0.6196583951
263	0.6195095362
264	0.6194178549
265	0.6193543766
266	0.6192786399
267	0.619095963
268	0.6189497187
269	0.618708064
270	0.6186484862
271	0.6185030134
272	0.6184127465
273	0.618340653
274	0.6182086387
275	0.618096298
276	0.6180635945
277	0.6179408813
278	0.6178911616
279	0.6178447852
280	0.6177592331
281	0.6176478354
282	0.6175059629
283	0.61735929
284	0.6172608793
285	0.6171892145
286	0.6171256933
287	0.6169666333
288	0.6168965115
289	0.6168279755
290	0.6168008011
291	0.6166262252
292	0.6165835348
293	0.6165010259
294	0.616415731
295	0.6162522562
296	0.6161691044
297	0.6160257747
298	0.6159335361
299	0.6158857881
300	0.6158197382
301	0.6157404867
302	0.6156798802
303	0.6154773155
304	0.6154128085
305	0.6153375004
306	0.6153144408
307	0.6152276886
308	0.6151453511
309	0.6150979031
310	0.6148909237
311	0.6148059288
312	0.6147455794
313	0.6145716035
314	0.6143839975
315	0.61430046
316	0.6142632988
317	0.6141672456
318	0.6140280734
319	0.6139416641
320	0.6138657988
321	0.6137826898
322	0.6137227691
323	0.6136618625
324	0.6135247048
325	0.6133803035
326	0.6133223973
327	0.6132165716
328	0.6130785138
329	0.6128731203
330	0.6127930545
331	0.6127350196
332	0.6127060022
333	0.6126049342
334	0.6124409879
335	0.6123391912
336	0.6122401805
337	0.6120984795
338	0.6119711372
339	0.6118928716
340	0.6118362941
341	0.6117948039
342	0.6117353118
343	0.6117066373
344	0.6116517742
345	0.611579895
346	0.6114993149
347	0.6114730835
348	0.611299922
349	0.6111161736
350	0.6110424085
351	0.6109792302
352	0.6108347861
353	0.610812155
354	0.6107002001
355	0.6106767976
356	0.6106306783
357	0.6105197949
358	0.6104492873
359	0.6104059112
360	0.610364421
361	0.6103027001
362	0.6101456546
363	0.6100472868
364	0.6100101685
365	0.6099724502
366	0.6098683389
367	0.6098286489
368	0.6096284845
369	0.6095657777
370	0.6095119433
371	0.6094667242
372	0.6093715282
373	0.609301835
374	0.609274232
375	0.6092341991
376	0.6091240015
377	0.6090358348
378	0.6089417961
379	0.6088717171
380	0.608788051
381	0.6086988556
382	0.6085668842
383	0.6085001913
384	0.6084156679
385	0.6083655197
386	0.6082267761
387	0.6081656981
388	0.6081459817
389	0.6081078347
390	0.6080930045
391	0.6080418276
392	0.6080250258
393	0.6079804924
394	0.6078958404
395	0.6078850393
396	0.6078265758
397	0.6076949473
398	0.607670859
399	0.6075889073
400	0.6074525212
401	0.6073436523
402	0.6071734911
403	0.6071357298
404	0.6070405767
405	0.6068988757
406	0.6068212959
407	0.6066979826
408	0.6066652791
409	0.6066133306
410	0.606560182
411	0.6065332648
412	0.6064917747
413	0.6064606142
414	0.6062915245
415	0.6061961999
416	0.6061289498
417	0.6060828305
418	0.6060404831
419	0.6059238562
420	0.6058359468
421	0.6057535236
422	0.6057235203
423	0.605661928
424	0.6056198806
425	0.605547187
426	0.6054954529
427	0.6054634351
428	0.6054140155
429	0.605278358
430	0.6050775078
431	0.6048814581
432	0.6047035817
433	0.6046273735
434	0.6044884157
435	0.6044518974
436	0.6043563157
437	0.6042153433
438	0.6041702528
439	0.6041265338
440	0.6040897584
441	0.6039830754
442	0.6038853935
443	0.6038475465
444	0.6038290302
445	0.6037945694
446	0.6037549222
447	0.6036740421
448	0.6035876756
449	0.603412671
450	0.6033477783
451	0.6033194038
452	0.6032649694
453	0.6031732023
454	0.6031316693
455	0.6030800209
456	0.6030079702
457	0.6029503212
458	0.602839995
459	0.6027079379
460	0.6026743342
461	0.6025805527
462	0.6024850567
463	0.6023998475
464	0.6023193102
465	0.6022758055
466	0.6022503028
467	0.6021188457
468	0.6020209495
469	0.6018330006
470	0.6016703402
471	0.6015120088
472	0.6014510165
473	0.6013176736
474	0.6011874167
475	0.6011443406
476	0.6009831804
477	0.6009463192
478	0.6008658677
479	0.6008168767
480	0.6007270384
481	0.6006277706
482	0.6005311602
483	0.6004999568
484	0.6004265775
485	0.600411833
486	0.6002550875
487	0.6001770791
488	0.600142061
489	0.6000274487
490	0.5998680029
491	0.599728745
492	0.5996420357
493	0.5995878155
494	0.5995101071
495	0.5994699028
496	0.5993714493
497	0.5993354026
498	0.5993110571
499	0.5992127322
500	0.5990749745
501	0.5990506719
502	0.5989993235
503	0.5989347308
504	0.5989072993
505	0.5988654233
506	0.5988166038
507	0.5987601119
508	0.5987391525
509	0.5985769208
510	0.5984810818
511	0.5984339768
512	0.5983914579
513	0.5983515964
514	0.5983220647
515	0.5982599151
516	0.5982089953
517	0.5980405915
518	0.5979711983
519	0.5979505389
520	0.5978458705
521	0.5978124383
522	0.5977663619
523	0.5977519175
524	0.5977036551
525	0.5976547927
526	0.5975289934
527	0.5974682583
528	0.5974160527
529	0.5973558747
530	0.5973192708
531	0.5972487632
532	0.5972272466
533	0.5971897425
534	0.59716634
535	0.5971282788
536	0.596992407
537	0.5969336863
538	0.5969075835
539	0.5968081014
540	0.5966545705
541	0.5966340397
542	0.5965697899
543	0.5965270139
544	0.5964230312
545	0.5963115906
546	0.5962953889
547	0.596229939
548	0.5961210272
549	0.5960427188
550	0.5959300781
551	0.5958828873
552	0.5958303387
553	0.5956152584
554	0.5955478797
555	0.5955228913
556	0.5954618561
557	0.595367946
558	0.595333828
559	0.5952979956
560	0.595221573
561	0.5951838118
562	0.595116176
563	0.5950314811
564	0.5949698459
565	0.5948821936
566	0.594799899
567	0.5947938555
568	0.5947338061
569	0.5947121609
570	0.5946400675
571	0.5944802359
572	0.5943777106
573	0.5943195472
574	0.5942921585
575	0.5942681559
576	0.5941214401
577	0.5940626337
578	0.5940290301
579	0.5938661983
580	0.5937346555
581	0.5936695485
582	0.593640531
583	0.5936026412
584	0.5935589222
585	0.593482714
586	0.5934590543
587	0.5934185071
588	0.5932285437
589	0.5931861535
590	0.5931347622
591	0.5931112739
592	0.5930384947
593	0.5929916039
594	0.5929663155
595	0.5929176245
596	0.5928509316
597	0.5927531639
598	0.5926993295
599	0.5926874568
600	0.5925977043
601	0.5925339259
602	0.5924288718
603	0.5924155846
604	0.5923999829
605	0.5922918427
606	0.5922579819
607	0.5921743586
608	0.5921043225
609	0.5920645467
610	0.5919470626
611	0.5919160307
612	0.5918504951
613	0.5918317645
614	0.591798418
615	0.5917214383
616	0.5916227276
617	0.5915673502
618	0.5915298462
619	0.5914535094
620	0.5913460549
621	0.5912995071
622	0.5912603743
623	0.5912228702
624	0.5911396755
625	0.591107915
626	0.5910315353
627	0.5910078756
628	0.5909464547
629	0.5908501443
630	0.5907152583
631	0.5906829405
632	0.5906106756
633	0.5904216981
634	0.5903709497
635	0.5902426645
636	0.5901811578
637	0.5901220943
638	0.5900605448
639	0.5900162258
640	0.5899577194
641	0.5898829257
642	0.5898270339
643	0.5898022169
644	0.5897077496
645	0.5896570013
646	0.5896047956
647	0.5894676809
648	0.5894113176
649	0.5893664414
650	0.5893318948
651	0.5893018915
652	0.589229198
653	0.5890485785
654	0.5889429242
655	0.5889167786
656	0.5888604582
657	0.5887747775
658	0.5887653051
659	0.5887224005
660	0.5886581935
661	0.5885407094
662	0.588514478
663	0.5884448705
664	0.5884012372
665	0.5883665621
666	0.5882874392
667	0.5882725662
668	0.588233862
669	0.5882025729
670	0.5881702552
671	0.5881228501
672	0.5880992761
673	0.5879924646
674	0.5879361871
675	0.5878618219
676	0.5878217033
677	0.5877933288
678	0.5877164348
679	0.5876862601
680	0.5875258285
681	0.5874861385
682	0.5873848561
683	0.5873711832
684	0.5872893601
685	0.5872513846
686	0.5872048367
687	0.5871352292
688	0.5871167558
689	0.5871026543
690	0.5869690541
691	0.5869559813
692	0.5868559419
693	0.5867813625
694	0.5867087546
695	0.5866412902
696	0.5865932422
697	0.5865182341
698	0.5865073043
699	0.586505847
700	0.5864390684
701	0.5863936349
702	0.5863569024
703	0.5862665069
704	0.5862363322
705	0.5861788117
706	0.5861486371
707	0.5861048323
708	0.5860356534
709	0.5859993924
710	0.5859549019
711	0.5859104114
712	0.5858743218
713	0.5857996137
714	0.5857768541
715	0.5856385392
716	0.5855529014
717	0.5854746358
718	0.5854289023
719	0.5853615236
720	0.5852660276
721	0.5852021635
722	0.585185276
723	0.5851499579
724	0.5850366314
725	0.5850138289
726	0.5849405353
727	0.5849163613
728	0.5848665559
729	0.5847930051
730	0.5847157682
731	0.5846374597
732	0.5845774961
733	0.5844504539
734	0.5843423565
735	0.5843236687
736	0.5842387596
737	0.5842113281
738	0.5840822713
739	0.5839769171
740	0.5839174249
741	0.583887936
742	0.5838579756
743	0.5837845534
744	0.5837469208
745	0.5837351338
746	0.583691672
747	0.583641738
748	0.5836149066
749	0.5835885037
750	0.5835143529
751	0.5834658333
752	0.5833954543
753	0.5832970866
754	0.583269655
755	0.5831550855
756	0.5831330117
757	0.5831003939
758	0.5830214425
759	0.5829448057
760	0.5829367477
761	0.5828946574
762	0.5827901604
763	0.5827277966
764	0.5826230853
765	0.5825665077
766	0.5824270356
767	0.582355285
768	0.5823197954
769	0.582265961
770	0.5821313322
771	0.5820896277
772	0.5819275245
773	0.5818927208
774	0.5818505877
775	0.5817853949
776	0.5817200736
777	0.5816599814
778	0.5816323784
779	0.5815831731
780	0.5815339678
781	0.5815064505
782	0.5813857089
783	0.5813482049
784	0.5813334604
785	0.5813067147
786	0.5812575951
787	0.5812339354
788	0.5811620562
789	0.5811346676
790	0.5810940346
791	0.5810038534
792	0.5809195443
793	0.5808916413
794	0.5808663529
795	0.580830349
796	0.5807410251
797	0.5807191656
798	0.5806913054
799	0.5806513154
800	0.5806233695
801	0.5806040817
802	0.5805592483
803	0.5805106002
804	0.5804772538
805	0.5804075605
806	0.580347897
807	0.5803021635
808	0.5802470432
809	0.5801977093
810	0.5800903835
811	0.5800572085
812	0.5799853721
813	0.5799574691
814	0.5798538722
815	0.5798272979
816	0.5798002522
817	0.5797402028
818	0.5796897117
819	0.5796733385
820	0.5795874006
821	0.5794837609
822	0.5794568008
823	0.5794161679
824	0.5793664911
825	0.5793263296
826	0.5793081562
827	0.5791832142
828	0.5791317372
829	0.579079703
830	0.5789725057
831	0.5789572898
832	0.5788905969
833	0.5787847283
834	0.5787404093
835	0.5786920612
836	0.5785336441
837	0.5785075841
838	0.5784612506
839	0.5784162886
840	0.5783667832
841	0.5783122631
842	0.5783002189
843	0.5782863317
844	0.5782751019
845	0.5782476704
846	0.5782248679
847	0.5781314721
848	0.5781039977
849	0.5779274073
850	0.5779061907
851	0.5778590856
852	0.5778452841
853	0.5777928213
854	0.5777491452
855	0.5776566923
856	0.5776434909
857	0.5776349614
858	0.5775575531
859	0.5775131483
860	0.5774709294
861	0.5774146091
862	0.5773909922
863	0.5773653609
864	0.5773240422
865	0.5773066831
866	0.5772788659
867	0.5772273032
868	0.5771700398
869	0.5771415796
870	0.5771206631
871	0.5771066901
872	0.5770597136
873	0.5770328393
874	0.5769250848
875	0.5768254312
876	0.5767334927
877	0.5767149336
878	0.5767049039
879	0.5766625565
880	0.5765562593
881	0.5764915381
882	0.5764383466
883	0.5763537803
884	0.576238525
885	0.5761811331
886	0.5760854657
887	0.5760547338
888	0.5759993135
889	0.5759625381
890	0.5759006457
891	0.5758799864
892	0.575828938
893	0.5756901087
894	0.5756692779
895	0.5756218299
896	0.5755150613
897	0.5754622127
898	0.5754145076
899	0.5753822327
900	0.5752636342
901	0.5752009703
902	0.5751737102
903	0.5751049599
904	0.5750492396
905	0.5750063778
906	0.5749317984
907	0.574893137
908	0.5748073706
909	0.5747000019
910	0.5745940905
911	0.5744071703
912	0.5742398809
913	0.5741703591
914	0.5741515427
915	0.5741308834
916	0.5740982227
917	0.5740350445
918	0.5739794528
919	0.5739197463
920	0.573877056
921	0.5738290937
922	0.5737287543
923	0.5736850353
924	0.5736228429
925	0.5735817384
926	0.5734808418
927	0.5734290648
928	0.5733756162
929	0.5733147096
930	0.5732284717
931	0.5731088017
932	0.5730545387
933	0.5730009615
934	0.5729687294
935	0.5729187097
936	0.5727767516
937	0.5727622214
938	0.572736933
939	0.5727098444
940	0.5726552385
941	0.5725599996
942	0.5724988359
943	0.5724287997
944	0.5723157733
945	0.572240508
946	0.5722059614
947	0.5721950745
948	0.5720838054
949	0.5720121405
950	0.5718614814
951	0.5718370931
952	0.5718138191
953	0.5717830872
954	0.5716859625
955	0.5716581452
956	0.5716055538
957	0.5715577629
958	0.5714936417
959	0.5713331244
960	0.5712877338
961	0.5712493725
962	0.5711798507
963	0.5711675494
964	0.5711038139
965	0.5710798542
966	0.5710628381
967	0.5709493401
968	0.5709105074
969	0.5708753607
970	0.5708390139
971	0.5708192118
972	0.5707285163
973	0.5706246622
974	0.5704794894
975	0.5704458858
976	0.5704056815
977	0.5702907691
978	0.5702692096
979	0.5702181184
980	0.5700985341
981	0.5700588441
982	0.5699033416
983	0.5698879113
984	0.5698308195
985	0.5696965764
986	0.5695985944
987	0.5695730488
988	0.5695411596
989	0.56945205
990	0.5692816745
991	0.5692438704
992	0.5692161817
993	0.5691530035
994	0.5690695945
995	0.5690343192
996	0.5689769702
997	0.5689603398
998	0.5689063769
999	0.5688286685
