iter	Passed	Remaining
154	228	1245
155	229	1241
156	230	1237
157	231	1232
158	232	1228
159	233	1225
160	234	1221
161	235	1217
162	236	1214
163	237	1210
164	238	1207
165	239	1203
166	240	1198
167	241	1195
168	241	1189
169	243	1186
170	244	1183
171	245	1179
172	245	1175
173	247	1172
174	247	1166
175	248	1163
176	249	1160
177	250	1156
178	251	1153
179	252	1150
180	253	1145
181	254	1143
182	255	1140
183	256	1137
184	257	1134
185	258	1131
186	259	1128
187	260	1124
188	261	1122
189	262	1119
190	263	1116
191	264	1114
192	265	1109
193	265	1104
194	266	1101
195	267	1098
196	268	1095
197	269	1092
198	270	1089
199	271	1087
200	272	1084
201	273	1081
202	274	1076
203	275	1073
204	276	1071
205	277	1068
206	278	1066
207	279	1063
208	280	1060
209	281	1058
210	282	1055
211	283	1052
212	284	1050
213	285	1047
214	286	1045
215	287	1043
216	288	1040
217	289	1038
218	290	1035
219	291	1033
220	292	1030
221	293	1028
222	294	1024
223	295	1022
224	296	1019
225	297	1017
226	298	1015
227	299	1012
228	300	1010
229	301	1008
230	302	1006
231	303	1004
232	304	1001
233	305	999
234	306	997
235	307	995
236	308	992
237	309	990
238	310	988
239	311	986
240	312	983
241	313	981
242	314	979
243	315	977
244	316	976
245	317	974
246	318	972
247	319	969
248	320	967
249	321	965
250	322	963
251	323	960
252	324	958
253	325	956
254	326	954
255	327	952
256	328	950
257	330	949
258	331	947
259	332	945
260	333	943
261	334	941
262	335	939
263	336	938
264	337	936
265	338	934
266	339	931
267	340	929
268	341	927
269	342	926
270	343	924
271	344	922
272	345	920
273	346	918
274	347	917
275	348	915
276	349	913
277	350	911
278	351	909
279	353	908
280	354	907
281	355	905
282	356	902
283	356	899
284	357	897
285	358	895
286	359	893
287	360	891
288	361	889
289	362	888
290	363	886
291	364	884
292	365	882
293	366	881
294	368	879
295	369	877
296	370	876
297	371	874
298	372	872
299	373	870
300	374	869
301	375	867
302	376	865
303	377	863
304	378	862
305	379	860
306	380	858
307	381	857
308	382	855
309	383	853
310	384	851
311	385	849
312	386	848
313	387	846
314	388	844
315	389	842
316	390	840
317	392	840
318	394	841
319	395	839
320	396	838
321	397	836
322	398	834
323	399	833
324	400	832
325	401	830
326	402	828
327	403	826
328	404	825
329	405	823
330	406	821
331	407	819
332	408	818
333	410	817
334	411	817
335	412	815
336	413	814
337	415	813
338	416	811
339	417	810
340	418	808
341	419	806
342	420	805
343	421	803
344	422	802
345	423	800
346	425	801
347	427	801
348	428	799
349	429	798
350	430	796
351	431	794
352	432	793
353	433	791
354	434	789
355	435	788
356	436	786
357	437	785
358	438	783
359	441	785
360	443	784
361	444	783
362	445	781
363	446	780
364	447	778
365	448	776
366	449	775
367	450	773
368	451	772
369	453	771
370	458	776
371	459	776
372	461	776
373	462	774
374	463	773
375	465	771
376	466	770
377	467	769
378	469	769
379	472	770
380	473	769
381	475	769
382	476	768
383	477	766
384	478	764
385	479	763
386	480	761
387	482	761
388	484	760
389	485	758
390	487	759
391	489	759
392	491	758
393	492	757
394	493	756
395	494	754
396	495	752
397	497	752
398	498	751
399	499	749
400	501	749
401	503	749
402	505	748
403	506	747
404	507	745
405	508	743
406	509	742
407	510	740
408	512	740
409	513	738
410	514	737
411	515	735
412	517	735
413	520	736
414	521	735
415	522	733
416	523	731
417	524	730
418	526	729
419	527	728
420	528	727
421	529	725
422	530	724
423	533	725
424	535	725
425	536	723
426	537	721
427	539	720
428	540	718
429	541	718
430	542	716
431	543	715
432	544	713
433	545	712
434	550	714
435	551	713
436	552	712
437	553	710
438	555	709
439	556	708
440	557	707
441	558	705
442	560	704
443	561	702
444	565	704
445	566	703
446	567	702
447	568	700
448	569	699
449	571	698
450	572	697
451	573	695
452	574	694
453	575	692
454	577	691
455	581	693
456	582	692
457	583	690
458	585	689
459	586	688
460	587	687
461	588	685
462	589	684
463	590	682
464	592	681
465	593	680
466	595	679
467	596	677
468	597	676
469	598	674
470	599	673
471	600	671
472	601	670
473	602	668
474	603	666
475	604	665
476	605	663
477	606	662
478	607	660
479	608	659
480	609	657
481	610	656
482	611	654
483	612	653
484	613	651
485	614	650
486	615	648
487	616	646
488	617	645
489	618	643
490	619	642
491	620	641
492	621	639
493	622	638
494	623	636
495	624	634
496	625	633
497	626	631
498	627	630
499	629	629
500	630	627
501	630	625
502	631	624
503	633	623
504	634	621
505	634	619
506	636	618
507	637	616
508	638	615
509	639	614
510	640	612
511	641	611
512	642	609
513	643	608
514	644	606
515	645	605
516	646	604
517	647	602
518	648	600
519	649	599
520	650	598
521	651	596
522	652	594
523	653	593
524	654	591
525	655	590
526	656	589
527	657	587
528	658	586
529	659	584
530	660	583
531	661	582
532	662	580
533	663	579
534	664	577
535	665	576
536	666	574
537	667	573
538	668	572
539	669	570
540	670	569
541	671	567
542	673	566
543	674	565
544	675	563
545	676	562
546	677	560
547	678	559
548	679	558
549	680	556
550	681	555
551	682	553
552	683	552
553	684	550
554	685	549
555	686	547
556	687	546
557	688	545
558	689	543
559	690	542
560	691	541
561	692	539
562	693	538
563	694	536
564	695	535
565	696	534
566	697	532
567	698	531
568	699	530
569	700	528
570	701	527
571	703	526
572	704	524
573	705	523
574	706	521
575	707	520
576	708	519
577	709	517
578	710	516
579	711	514
580	712	513
581	713	512
582	714	510
583	715	509
584	716	508
585	717	506
586	718	505
587	719	504
588	720	502
589	721	501
590	722	499
591	723	498
592	724	497
593	725	495
594	726	494
595	727	492
596	728	491
597	729	490
598	730	488
599	731	487
600	732	486
601	733	484
602	734	483
603	735	482
604	736	480
605	737	479
606	738	478
607	739	477
608	740	475
609	742	474
610	743	473
611	744	471
612	745	470
613	746	469
614	747	467
615	748	466
616	749	465
617	750	464
618	751	462
619	752	461
620	753	460
621	754	458
622	755	457
623	756	455
624	757	454
625	758	453
626	759	451
627	760	450
628	761	449
629	762	447
630	763	446
631	764	445
632	765	443
633	766	442
634	767	441
635	768	439
636	769	438
637	770	437
638	771	436
639	772	434
640	773	433
641	774	432
642	776	431
643	777	429
644	778	428
645	779	427
646	780	425
647	782	424
648	783	423
649	784	422
650	785	421
651	786	419
652	787	418
653	788	417
654	789	415
655	791	414
656	792	413
657	793	412
658	794	410
659	795	409
660	796	408
661	797	407
662	798	406
663	799	404
664	801	403
665	802	402
666	802	400
667	803	399
668	805	398
669	807	397
670	808	396
671	809	395
672	810	393
673	811	392
674	813	391
675	814	390
676	815	389
677	816	387
678	817	386
679	818	385
680	819	383
681	821	382
682	822	381
683	823	380
684	824	379
685	825	377
686	827	376
687	828	375
688	829	374
689	830	373
690	831	371
691	832	370
692	833	369
693	834	368
694	835	366
695	836	365
696	837	364
697	838	362
698	839	361
699	840	360
700	841	359
701	842	357
702	843	356
703	844	355
704	845	353
705	846	352
706	847	351
707	849	350
708	851	349
709	853	348
710	854	347
711	855	345
712	856	344
713	858	343
714	859	342
715	860	341
716	861	340
717	862	338
718	864	337
719	865	336
720	868	335
721	869	334
722	870	333
723	871	332
724	873	331
725	874	330
726	877	329
727	882	329
728	884	328
729	885	327
730	887	326
731	888	325
732	890	324
733	892	323
734	898	324
735	900	322
736	901	321
737	903	320
738	904	319
739	905	318
740	906	316
741	907	315
742	908	314
743	938	322
744	940	321
745	944	321
746	948	321
747	951	320
748	966	324
749	969	323
750	975	323
751	985	324
752	986	323
753	989	322
754	995	323
755	1000	322
756	1001	321
757	1003	320
758	1004	319
759	1010	319
760	1014	318
761	1018	318
762	1026	318
763	1030	318
764	1033	317
765	1034	315
766	1036	314
767	1037	313
768	1039	312
769	1040	310
770	1041	309
771	1043	308
772	1044	306
773	1046	305
774	1048	304
775	1049	302
776	1050	301
777	1051	300
778	1054	299
779	1056	298
780	1057	296
781	1060	295
782	1062	294
783	1063	292
784	1064	291
785	1066	290
786	1068	289
787	1070	288
788	1071	286
789	1073	285
790	1074	283
791	1076	282
792	1078	281
793	1081	280
794	1082	279
795	1084	277
796	1085	276
797	1086	275
798	1087	273
799	1089	272
800	1090	271
801	1092	269
802	1093	268
803	1094	266
804	1096	265
805	1097	264
806	1103	263
807	1105	262
808	1107	261
809	1109	260
810	1110	258
811	1115	258
812	1116	256
813	1117	255
814	1118	253
815	1119	252
816	1122	251
817	1125	250
818	1127	249
819	1129	248
820	1133	247
821	1135	245
822	1136	244
823	1137	243
824	1138	241
825	1139	240
826	1140	238
827	1142	237
828	1143	235
829	1144	234
830	1145	233
831	1148	231
832	1151	230
833	1152	229
834	1154	228
835	1155	226
836	1156	225
837	1157	223
838	1158	222
839	1159	220
840	1160	219
841	1161	218
842	1162	216
843	1164	215
844	1165	213
845	1166	212
846	1167	210
847	1168	209
848	1169	207
849	1170	206
850	1171	205
851	1172	203
852	1173	202
853	1174	200
854	1175	199
855	1176	197
856	1177	196
857	1178	195
858	1179	193
859	1181	192
860	1182	190
861	1183	189
862	1184	187
863	1185	186
864	1186	185
865	1187	183
866	1188	182
867	1189	180
868	1190	179
869	1191	178
870	1193	176
871	1194	175
872	1195	173
873	1196	172
874	1197	171
875	1198	169
876	1199	168
877	1200	166
878	1201	165
879	1202	163
880	1203	162
881	1204	161
882	1221	161
883	1224	160
884	1227	159
885	1229	158
886	1231	156
887	1233	155
888	1239	154
889	1241	153
890	1242	152
891	1243	150
892	1244	149
893	1246	147
894	1248	146
895	1249	145
896	1250	143
897	1251	142
898	1253	140
899	1255	139
900	1256	138
901	1257	136
902	1258	135
903	1259	133
904	1261	132
905	1262	131
906	1263	129
907	1265	128
908	1266	126
909	1267	125
910	1268	123
911	1269	122
912	1270	121
913	1271	119
914	1273	118
915	1274	116
916	1277	115
917	1278	114
918	1279	112
919	1280	111
920	1282	109
921	1284	108
922	1285	107
923	1286	105
924	1287	104
925	1288	102
926	1290	101
927	1291	100
928	1292	98
929	1293	97
930	1294	95
931	1295	94
932	1297	93
933	1299	91
934	1300	90
935	1301	88
936	1302	87
937	1303	86
938	1305	84
939	1306	83
940	1307	82
941	1308	80
942	1309	79
943	1311	77
944	1312	76
945	1314	75
946	1315	73
947	1316	72
948	1317	70
949	1319	69
950	1320	68
951	1321	66
952	1322	65
953	1323	63
954	1324	62
955	1326	61
956	1327	59
957	1328	58
958	1330	56
959	1331	55
960	1332	54
961	1333	52
962	1334	51
963	1335	49
964	1337	48
965	1338	47
966	1339	45
967	1340	44
968	1342	42
969	1343	41
970	1344	40
971	1345	38
972	1346	37
973	1348	35
974	1350	34
975	1351	33
976	1352	31
977	1353	30
978	1354	29
979	1356	27
980	1357	26
981	1358	24
982	1360	23
983	1361	22
984	1362	20
985	1363	19
986	1364	17
987	1365	16
988	1366	15
989	1367	13
990	1368	12
991	1370	11
992	1372	9
993	1373	8
994	1374	6
995	1375	5
996	1376	4
997	1377	2
998	1379	1
999	1380	0
