iter	Logloss
222	0.6018881578
223	0.6014474135
224	0.6009631817
225	0.6008311345
226	0.6003699669
227	0.6002414997
228	0.6000715989
229	0.5997535119
230	0.5993242704
231	0.5992399949
232	0.5987612211
233	0.5984151987
234	0.5977766771
235	0.5973305335
236	0.5971268874
237	0.5968987098
238	0.5964689988
239	0.5962921143
240	0.5958199134
241	0.595531581
242	0.5948921204
243	0.5945557228
244	0.5944617051
245	0.5940782987
246	0.5933362521
247	0.592832536
248	0.5924867483
249	0.5919516343
250	0.5915884165
251	0.590951186
252	0.5905435415
253	0.5899858915
254	0.5893973717
255	0.5886428246
256	0.5882046039
257	0.5876091003
258	0.5869635949
259	0.5866027832
260	0.5863070561
261	0.5858975924
262	0.5855741061
263	0.5854149452
264	0.584991279
265	0.5849057124
266	0.5846236596
267	0.5843232962
268	0.583964832
269	0.5834563622
270	0.5829988333
271	0.5827845647
272	0.5823702299
273	0.5818817139
274	0.5814157339
275	0.5810803927
276	0.5806786757
277	0.5802454435
278	0.57998399
279	0.5796264648
280	0.579249338
281	0.5785883977
282	0.5785867544
283	0.5777803861
284	0.5775408231
285	0.5772243206
286	0.5768873948
287	0.576608159
288	0.575984544
289	0.575506357
290	0.5753750141
291	0.575087738
292	0.574687547
293	0.5745432927
294	0.5742138202
295	0.5739869925
296	0.5734744732
297	0.5733193618
298	0.5729073158
299	0.5727582491
300	0.5724047147
301	0.5721007127
302	0.5718968318
303	0.5715218177
304	0.571132073
305	0.5706865751
306	0.5704804641
307	0.5700788645
308	0.5698634221
309	0.5694131118
310	0.5689739521
311	0.5686637878
312	0.5682897128
313	0.5681734525
314	0.5679176331
315	0.5677921589
316	0.5673264724
317	0.567074585
318	0.5669036865
319	0.5665600116
320	0.565999662
321	0.5657261775
322	0.5653573843
323	0.5650560819
324	0.5645281278
325	0.5643891555
326	0.5641170795
327	0.5637307974
328	0.5634938167
329	0.5632388775
330	0.5630314754
331	0.5628139789
332	0.562560507
333	0.5623610276
334	0.5619512118
335	0.5616201547
336	0.5612465492
337	0.5609801072
338	0.5606647785
339	0.5601784339
340	0.5599015456
341	0.559443958
342	0.5591058584
343	0.5588340172
344	0.5585428091
345	0.5582757803
346	0.5579281734
347	0.5574636606
348	0.5571260892
349	0.5569815416
350	0.5567380465
351	0.5564968403
352	0.5562051039
353	0.5559025691
354	0.5555583074
355	0.5553507878
356	0.5551837041
357	0.5550116906
358	0.5547574557
359	0.5544741117
360	0.554312662
361	0.5538534311
362	0.5536881667
363	0.5534899785
364	0.5532941378
365	0.552966426
366	0.5527386005
367	0.5523794908
368	0.5521942139
369	0.5519269503
370	0.5517790574
371	0.5515689556
372	0.5512216421
373	0.5509528527
374	0.5507968609
375	0.5504916851
376	0.550192026
377	0.5500025823
378	0.549624399
379	0.5494692289
380	0.5491362352
381	0.5488648635
382	0.5486453717
383	0.5484587449
384	0.5481492263
385	0.5478169368
386	0.5476714501
387	0.5472919171
388	0.5469593928
389	0.5466997587
390	0.5466107882
391	0.5463346041
392	0.5461823684
393	0.5459856473
394	0.5458342332
395	0.5453058096
396	0.5451393714
397	0.5449596698
398	0.5447894757
399	0.5445915222
400	0.5442217313
401	0.5439884479
402	0.5438990666
403	0.5436889062
404	0.543597236
405	0.5435144278
406	0.5432978703
407	0.5430090097
408	0.5428807185
409	0.5427361122
410	0.5425057044
411	0.542315087
412	0.5421822181
413	0.5419671279
414	0.5418483441
415	0.5417162382
416	0.5413899935
417	0.5411993173
418	0.5411374606
419	0.5407848065
420	0.5406016423
421	0.5403853783
422	0.5401222229
423	0.5400378887
424	0.539951794
425	0.5398669903
426	0.5395317665
427	0.5393508324
428	0.5393387428
429	0.539290795
430	0.5390825125
431	0.5387886634
432	0.5385471051
433	0.5382519062
434	0.5380887545
435	0.5378684411
436	0.5376967797
437	0.537531574
438	0.5374508197
439	0.5373411325
440	0.5372431828
441	0.5370893038
442	0.5370255103
443	0.5368904701
444	0.5365656339
445	0.5364075881
446	0.5362566434
447	0.5360748291
448	0.5359675481
449	0.5357026907
450	0.5355397151
451	0.5353039081
452	0.5351325402
453	0.5350479713
454	0.5349043626
455	0.5347957318
456	0.5346463717
457	0.5344444862
458	0.5341783377
459	0.5340572064
460	0.5338763897
461	0.533730903
462	0.5334260207
463	0.5332753108
464	0.5332317646
465	0.5329778818
466	0.532883336
467	0.5327816303
468	0.5326545128
469	0.532550401
470	0.5324874878
471	0.5323438204
472	0.5322581365
473	0.5321179903
474	0.5319052476
475	0.5317673903
476	0.5316273029
477	0.5314637404
478	0.5313947237
479	0.5311861478
480	0.5310941256
481	0.5310072679
482	0.530820289
483	0.5307218111
484	0.5305732727
485	0.5303902259
486	0.5302960909
487	0.5300425603
488	0.5298918504
489	0.5298054035
490	0.5296917255
491	0.5295512273
492	0.5294434768
493	0.5292947622
494	0.5292444082
495	0.5291744526
496	0.5290724534
497	0.5289082454
498	0.5287219121
499	0.5286268968
500	0.528428063
501	0.5283804087
502	0.5283019433
503	0.5282456618
504	0.5280683077
505	0.5279627873
506	0.5278455881
507	0.5275736295
508	0.5275053171
509	0.5273280804
510	0.5272187453
511	0.5270845853
512	0.5270129277
513	0.5269227835
514	0.5268684974
515	0.5268160306
516	0.5266943125
517	0.5265344473
518	0.526315425
519	0.5260810265
520	0.5259218069
521	0.5258284349
522	0.5257722708
523	0.5256933359
524	0.5255947993
525	0.5255180946
526	0.5252440232
527	0.525012207
528	0.5249662546
529	0.5248846201
530	0.5247665992
531	0.5246481088
532	0.5245212261
533	0.5243767372
534	0.5242898794
535	0.5241965074
536	0.524117103
537	0.5240509033
538	0.5239541861
539	0.5236760653
540	0.5236117436
541	0.5233090914
542	0.5230955271
543	0.5230086107
544	0.5229100154
545	0.5227745643
546	0.5227161114
547	0.5226370005
548	0.5224143395
549	0.5223170354
550	0.5221480149
551	0.5220541734
552	0.5219909081
553	0.521746298
554	0.5216648395
555	0.5215464665
556	0.5214739873
557	0.521378033
558	0.5211405827
559	0.5210656973
560	0.5209696843
561	0.5208798335
562	0.5207297105
563	0.5205872756
564	0.5205364521
565	0.5202748225
566	0.5201227041
567	0.5200927734
568	0.5198915922
569	0.519740002
570	0.5196801406
571	0.5195948087
572	0.5195130568
573	0.5194347088
574	0.5193419823
575	0.5192044772
576	0.5191291809
577	0.5190496591
578	0.5189721328
579	0.5189237154
580	0.5186875563
581	0.5184758113
582	0.5183130704
583	0.5181502122
584	0.5180730966
585	0.5178723849
586	0.5177083529
587	0.5176315308
588	0.5175702609
589	0.5173452524
590	0.517157804
591	0.5170837402
592	0.5170023992
593	0.5169716468
594	0.5168270991
595	0.5167443496
596	0.5165568425
597	0.5164374718
598	0.5163776104
599	0.5163385831
600	0.5162813627
601	0.5162244357
602	0.5160223154
603	0.5159637451
604	0.515880526
605	0.5158403837
606	0.5157571646
607	0.5156529353
608	0.5155286349
609	0.5153484638
610	0.5152543288
611	0.5152052659
612	0.5151279156
613	0.5150266207
614	0.5149304903
615	0.5148110023
616	0.5147244967
617	0.5145442082
618	0.514409344
619	0.5142419081
620	0.5142001812
621	0.5141998878
622	0.5140103854
623	0.5139261099
624	0.5139051584
625	0.5138026311
626	0.5137755174
627	0.5136431181
628	0.5135822003
629	0.5134384742
630	0.5133843055
631	0.5133483887
632	0.5132740901
633	0.5130938016
634	0.513019151
635	0.512976309
636	0.5127896236
637	0.5127082238
638	0.5125580421
639	0.5124975351
640	0.5124133183
641	0.512250284
642	0.512146583
643	0.512100924
644	0.5120803833
645	0.5120047936
646	0.5119574914
647	0.5118691078
648	0.5116990309
649	0.5116801335
650	0.5116252606
651	0.5115869375
652	0.5115734394
653	0.5115519597
654	0.5114504301
655	0.5114261334
656	0.51135518
657	0.5112748366
658	0.5112142123
659	0.5111798213
660	0.5110629742
661	0.5109958355
662	0.5109364436
663	0.5108858549
664	0.5107369643
665	0.5107090877
666	0.5106516911
667	0.5106261033
668	0.5105553847
669	0.5104595478
670	0.5104060833
671	0.5103317261
672	0.5102442815
673	0.5101733868
674	0.5101125864
675	0.5100902851
676	0.5100251418
677	0.5099868774
678	0.509920443
679	0.5097920931
680	0.5097453778
681	0.5096734267
682	0.5096451979
683	0.5094374437
684	0.5093810448
685	0.5093416067
686	0.5093129672
687	0.5091621986
688	0.5091247559
689	0.5090684157
690	0.5089774499
691	0.5088928223
692	0.5088475154
693	0.5087691087
694	0.5086914062
695	0.5086129409
696	0.5085719769
697	0.5084840041
698	0.5084152809
699	0.5083277189
700	0.5082373399
701	0.5081953782
702	0.5081780067
703	0.5080814655
704	0.5080200782
705	0.5079298753
706	0.5078673143
707	0.5078467736
708	0.5077347976
709	0.5076556866
710	0.5075985835
711	0.5075593802
712	0.5075123127
713	0.5074644822
714	0.5073750423
715	0.5072921753
716	0.5072042612
717	0.5071560199
718	0.5070899377
719	0.5069158701
720	0.5068346464
721	0.5067139846
722	0.5066402142
723	0.5065937923
724	0.5065338135
725	0.506464562
726	0.5064099238
727	0.5063706618
728	0.5061547499
729	0.5060541006
730	0.5059195885
731	0.5058677086
732	0.5057272104
733	0.5057042049
734	0.5056622432
735	0.5055841886
736	0.5054737385
737	0.5053639339
738	0.5053290147
739	0.5052923349
740	0.5052493756
741	0.5051635742
742	0.5050393912
743	0.5050060566
744	0.5048985408
745	0.504735976
746	0.5046094454
747	0.5045471778
748	0.5045187143
749	0.5044464111
750	0.5043965266
751	0.5043144813
752	0.5042595497
753	0.5042277409
754	0.5041358361
755	0.5040902945
756	0.5039778489
757	0.5039436927
758	0.5038878808
759	0.5038303082
760	0.5036268968
761	0.5034818209
762	0.5034213726
763	0.5034032381
764	0.5032415537
765	0.5032021156
766	0.5030926044
767	0.5030281654
768	0.5029418358
769	0.5028836764
770	0.5028379
771	0.5027899522
772	0.5027687073
773	0.5027435303
774	0.5026753939
775	0.502630087
776	0.5025394146
777	0.5025033804
778	0.5023167537
779	0.5022548969
780	0.502175023
781	0.5021412189
782	0.5021325918
783	0.5021114056
784	0.5020728478
785	0.5020301819
786	0.5019951454
787	0.5019605196
788	0.5019259526
789	0.5018694364
790	0.501809575
791	0.5017739516
792	0.5017449012
793	0.5017010029
794	0.5016536419
795	0.501595013
796	0.5014150766
797	0.5014014611
798	0.501373115
799	0.5013177138
800	0.5012336731
801	0.5011794457
802	0.5011400663
803	0.5011148306
804	0.5010485722
805	0.500962947
806	0.5009242131
807	0.5008773804
808	0.5008392334
809	0.5007946308
810	0.5007542537
811	0.5007285485
812	0.500689932
813	0.5006375826
814	0.5005568284
815	0.500525724
816	0.5004446176
817	0.5004189124
818	0.5003521259
819	0.5003241319
820	0.5002572867
821	0.5002164401
822	0.5002088107
823	0.5000957782
824	0.5000497671
825	0.5000342736
826	0.5000121483
827	0.499983098
828	0.4999611488
829	0.4999290466
830	0.4998984117
831	0.4998926016
832	0.4998450646
833	0.4997802147
834	0.4997375488
835	0.4996432378
836	0.499553387
837	0.4995040307
838	0.4993991558
839	0.4993747418
840	0.4993391771
841	0.4992954548
842	0.4992681063
843	0.4991340637
844	0.4991056002
845	0.4990359967
846	0.4990194467
847	0.4989122831
848	0.4988760141
849	0.4988229605
850	0.498787161
851	0.4987526527
852	0.4987174401
853	0.4986181406
854	0.498573538
855	0.498497244
856	0.4984398475
857	0.4984092126
858	0.4983809251
859	0.4983400198
860	0.4982363187
861	0.4981730534
862	0.4981428293
863	0.4980661245
864	0.4979858398
865	0.4979255089
866	0.4978328998
867	0.4977030827
868	0.4976732107
869	0.4976339487
870	0.4976089478
871	0.497564932
872	0.4975191556
873	0.4974462656
874	0.4974152785
875	0.4973817679
876	0.4973481398
877	0.4972650381
878	0.4972166795
879	0.4971726051
880	0.497097837
881	0.4970599835
882	0.4970243014
883	0.4969810486
884	0.4969608013
885	0.4969241803
886	0.4969089215
887	0.4968357966
888	0.4968097393
889	0.4967765221
890	0.4967504648
891	0.4967161912
892	0.4966705909
893	0.4966468811
894	0.49656912
895	0.4965249869
896	0.4965005728
897	0.4964096656
898	0.4963691125
899	0.4963401208
900	0.4963117746
901	0.4962833111
902	0.4962727473
903	0.4962266188
904	0.4962087778
905	0.4961912889
906	0.4961727436
907	0.4961227417
908	0.4961132343
909	0.4960830102
910	0.4960266113
911	0.4958722041
912	0.4958212632
913	0.495795382
914	0.4957844661
915	0.495690918
916	0.495660107
917	0.4955927922
918	0.4955603966
919	0.4955257709
920	0.4954946665
921	0.4954365657
922	0.495417903
923	0.4954093933
924	0.4953615042
925	0.4953038729
926	0.4952514062
927	0.495210853
928	0.4951878474
929	0.4950940059
930	0.4950460581
931	0.4950060331
932	0.4949951172
933	0.4949748113
934	0.4948922964
935	0.494791295
936	0.4947851915
937	0.4947654137
938	0.4947145902
939	0.4946839553
940	0.4946576632
941	0.4946331318
942	0.4946148212
943	0.4945934589
944	0.4945217426
945	0.4944778442
946	0.4944438641
947	0.4944052476
948	0.4942515447
949	0.4942182101
950	0.4941664476
951	0.4941078773
952	0.4940815852
953	0.494050246
954	0.4940165593
955	0.4939789405
956	0.4939313448
957	0.4937874427
958	0.4937101511
959	0.4936786358
960	0.4936339158
961	0.4936095018
962	0.4935364943
963	0.4935145451
964	0.4934680058
965	0.4934312674
966	0.4934128981
967	0.4933538584
968	0.4933029762
969	0.4932697003
970	0.4932105431
971	0.4931881244
972	0.4931164668
973	0.4930672866
974	0.4930111225
975	0.492870859
976	0.4928302471
977	0.4928108802
978	0.4927789541
979	0.4927486713
980	0.4927243746
981	0.4926925659
982	0.4926392775
983	0.4926242535
984	0.4925943228
985	0.4925594623
986	0.4924922063
987	0.4924592825
988	0.4924129193
989	0.4923551119
990	0.4923352755
991	0.4923003564
992	0.4922756489
993	0.4922626789
994	0.4922217149
995	0.4922038739
996	0.49217811
997	0.4921550457
998	0.4921353267
999	0.4921080663
