iter	Passed	Remaining
444	893	1113
445	894	1110
446	895	1107
447	896	1104
448	897	1100
449	898	1097
450	899	1094
451	900	1091
452	901	1088
453	902	1085
454	903	1081
455	904	1078
456	905	1076
457	907	1073
458	909	1072
459	911	1069
460	913	1067
461	914	1064
462	915	1061
463	916	1058
464	917	1055
465	918	1052
466	919	1049
467	920	1046
468	921	1043
469	922	1040
470	924	1037
471	925	1034
472	926	1031
473	926	1028
474	928	1025
475	929	1022
476	930	1019
477	931	1017
478	932	1014
479	933	1011
480	934	1008
481	935	1005
482	936	1002
483	938	1000
484	939	997
485	940	994
486	941	991
487	942	988
488	943	985
489	944	982
490	945	980
491	946	977
492	947	974
493	948	971
494	949	968
495	950	965
496	952	963
497	954	961
498	955	958
499	956	956
500	957	953
501	958	950
502	959	947
503	960	945
504	961	942
505	962	939
506	963	936
507	964	934
508	965	931
509	966	928
510	967	926
511	968	923
512	970	920
513	971	918
514	972	915
515	973	912
516	974	910
517	975	907
518	976	904
519	977	902
520	978	899
521	979	897
522	981	895
523	985	895
524	986	892
525	988	890
526	990	888
527	991	886
528	993	884
529	995	883
530	998	881
531	999	879
532	1001	877
533	1003	875
534	1005	874
535	1007	872
536	1009	869
537	1010	867
538	1012	866
539	1014	864
540	1015	861
541	1017	859
542	1019	857
543	1020	855
544	1022	853
545	1023	851
546	1025	849
547	1026	847
548	1028	845
549	1029	842
550	1030	839
551	1031	837
552	1032	834
553	1033	832
554	1034	829
555	1036	827
556	1037	824
557	1038	822
558	1039	819
559	1040	817
560	1041	814
561	1042	812
562	1043	809
563	1044	807
564	1045	804
565	1046	802
566	1047	800
567	1048	797
568	1049	795
569	1050	792
570	1051	790
571	1052	787
572	1054	785
573	1055	783
574	1056	780
575	1057	778
576	1058	776
577	1059	773
578	1060	771
579	1061	768
580	1062	766
581	1063	764
582	1065	762
583	1067	760
584	1068	757
585	1069	755
586	1070	753
587	1071	750
588	1072	748
589	1073	745
590	1074	743
591	1075	741
592	1076	738
593	1077	736
594	1078	734
595	1079	731
596	1080	729
597	1081	727
598	1082	724
599	1083	722
600	1084	720
601	1086	717
602	1087	715
603	1088	713
604	1089	711
605	1090	708
606	1091	706
607	1092	704
608	1093	701
609	1094	699
610	1095	697
611	1096	695
612	1097	692
613	1098	690
614	1099	688
615	1100	685
616	1101	683
617	1102	681
618	1103	679
619	1104	677
620	1105	674
621	1106	672
622	1107	670
623	1108	668
624	1109	665
625	1110	663
626	1111	661
627	1112	659
628	1113	656
629	1114	654
630	1115	652
631	1117	650
632	1119	648
633	1119	648
634	1140	656
635	1142	654
636	1146	654
637	1147	652
638	1148	649
639	1149	647
640	1150	645
641	1152	643
642	1155	642
643	1157	640
644	1158	638
645	1159	636
646	1160	634
647	1161	631
648	1162	629
649	1163	627
650	1164	625
651	1165	623
652	1166	621
653	1167	618
654	1169	616
655	1170	614
656	1171	612
657	1172	610
658	1173	608
659	1174	606
660	1175	603
661	1177	601
662	1178	599
663	1179	597
664	1180	595
665	1181	593
666	1182	591
667	1183	589
668	1184	587
669	1185	584
670	1187	582
671	1188	580
672	1189	578
673	1190	576
674	1191	574
675	1192	572
676	1193	570
677	1194	568
678	1195	566
679	1196	564
680	1197	561
681	1199	559
682	1200	557
683	1201	555
684	1202	553
685	1203	551
686	1204	549
687	1206	547
688	1207	545
689	1208	543
690	1209	541
691	1210	539
692	1211	537
693	1212	535
694	1213	533
695	1215	531
696	1217	529
697	1218	528
698	1220	526
699	1222	524
700	1224	522
701	1225	521
702	1227	519
703	1229	517
704	1233	516
705	1234	515
706	1237	513
707	1239	511
708	1241	510
709	1245	509
710	1266	515
711	1318	533
712	1319	531
713	1321	530
714	1323	528
715	1325	526
716	1327	524
717	1331	523
718	1333	521
719	1338	521
720	1346	521
721	1348	520
722	1358	521
723	1373	524
724	1375	522
725	1385	523
726	1389	522
727	1390	520
728	1403	522
729	1405	520
730	1419	523
731	1420	520
732	1422	518
733	1429	518
734	1433	517
735	1435	515
736	1442	515
737	1446	514
738	1450	512
739	1453	511
740	1457	510
741	1463	509
742	1465	507
743	1467	505
744	1477	506
745	1480	504
746	1482	502
747	1483	500
748	1505	505
749	1508	503
750	1510	501
751	1517	501
752	1523	500
753	1524	497
754	1525	495
755	1527	493
756	1528	491
757	1529	488
758	1531	486
759	1532	484
760	1534	482
761	1538	481
762	1540	479
763	1544	477
764	1545	475
765	1546	472
766	1548	470
767	1553	469
768	1556	468
769	1557	465
770	1558	463
771	1559	461
772	1560	458
773	1561	456
774	1563	454
775	1565	452
776	1566	450
777	1567	447
778	1568	445
779	1569	443
780	1570	440
781	1572	438
782	1573	436
783	1574	434
784	1575	432
785	1576	429
786	1578	427
787	1582	426
788	1584	424
789	1585	421
790	1586	419
791	1587	417
792	1588	415
793	1589	412
794	1590	410
795	1591	408
796	1593	406
797	1594	404
798	1595	401
799	1596	399
800	1597	397
801	1598	395
802	1599	393
803	1601	390
804	1602	388
805	1603	386
806	1604	384
807	1605	381
808	1606	379
809	1607	377
810	1608	375
811	1609	373
812	1610	370
813	1611	368
814	1612	366
815	1613	364
816	1615	362
817	1617	360
818	1619	358
819	1621	356
820	1623	354
821	1625	352
822	1627	350
823	1628	348
824	1630	346
825	1632	344
826	1634	342
827	1636	340
828	1638	338
829	1640	336
830	1642	334
831	1644	332
832	1646	330
833	1648	328
834	1650	326
835	1652	324
836	1654	322
837	1656	320
838	1658	318
839	1660	316
840	1665	315
841	1668	313
842	1670	311
843	1672	309
844	1674	307
845	1676	305
846	1680	303
847	1682	301
848	1684	299
849	1689	298
850	1691	296
851	1693	294
852	1694	292
853	1696	290
854	1698	288
855	1699	286
856	1701	284
857	1703	282
858	1704	280
859	1706	278
860	1707	275
861	1708	273
862	1710	271
863	1711	269
864	1713	267
865	1714	265
866	1716	263
867	1717	261
868	1719	259
869	1720	257
870	1721	255
871	1722	253
872	1723	251
873	1724	248
874	1726	246
875	1727	244
876	1728	242
877	1729	240
878	1730	238
879	1731	236
880	1732	234
881	1733	232
882	1734	230
883	1735	228
884	1737	225
885	1738	223
886	1739	221
887	1740	219
888	1741	217
889	1742	215
890	1743	213
891	1744	211
892	1745	209
893	1746	207
894	1747	205
895	1748	203
896	1749	201
897	1750	199
898	1751	197
899	1752	194
900	1754	192
901	1755	190
902	1756	188
903	1757	186
904	1758	184
905	1759	182
906	1760	180
907	1761	178
908	1762	176
909	1763	174
910	1764	172
911	1765	170
912	1766	168
913	1767	166
914	1768	164
915	1770	162
916	1771	160
917	1772	158
918	1773	156
919	1774	154
920	1775	152
921	1776	150
922	1777	148
923	1778	146
924	1779	144
925	1781	142
926	1782	140
927	1782	138
928	1783	136
929	1785	134
930	1786	132
931	1787	130
932	1788	128
933	1790	126
934	1792	124
935	1794	122
936	1796	120
937	1797	118
938	1799	116
939	1801	115
940	1802	113
941	1804	111
942	1806	109
943	1807	107
944	1809	105
945	1810	103
946	1812	101
947	1814	99
948	1816	97
949	1818	95
950	1819	93
951	1821	91
952	1823	90
953	1824	88
954	1826	86
955	1830	84
956	1832	82
957	1834	80
958	1835	78
959	1836	76
960	1837	74
961	1838	72
962	1839	70
963	1840	68
964	1842	66
965	1844	64
966	1845	63
967	1846	61
968	1847	59
969	1848	57
970	1850	55
971	1851	53
972	1852	51
973	1853	49
974	1854	47
975	1855	45
976	1856	43
977	1857	41
978	1858	39
979	1860	38
980	1861	36
981	1862	34
982	1864	32
983	1865	30
984	1866	28
985	1867	26
986	1868	24
987	1869	22
988	1870	20
989	1871	18
990	1873	17
991	1874	15
992	1875	13
993	1876	11
994	1877	9
995	1878	7
996	1879	5
997	1880	3
998	1881	1
999	1882	0
